correctness,reasoning,clarity,accuracy,final_score,feedback,problem
10,10,10,10,10,"Bài giải của học sinh rất tốt, trả lời đầy đủ, chính xác và lập luận chặt chẽ theo từng phần của câu hỏi. Đặc biệt, phần tìm dãy và áp dụng Định lý Darboux đều được thực hiện một cách logic và hiệu quả.","Định lý Darboux (Tính chất giá trị trung gian của đạo hàm). Mặc dù đạo hàm không nhất thiết phải liên tục, nó vẫn có tính chất giá trị trung gian. a) Xét lại hàm $f(x) = x^2 \sin(1/x)$ và đạo hàm $f'(x) = 2x\sin(1/x) - \cos(1/x)$ với $f'(0)=0$. Hãy tìm một dãy $x_n \to 0$ sao cho $f'(x_n) = 1$ và một dãy $y_n \to 0$ sao cho $f'(y_n) = -1$. b) Phát biểu Định lý Darboux: Nếu $f$ khả vi trên $[a, b]$ và $k$ là một số bất kỳ giữa $f'(a)$ và $f'(b)$, thì tồn tại $c \in (a, b)$ sao cho $f'(c) = k$. c) Sử dụng kết quả câu a và Định lý Darboux, chứng minh rằng với mọi $\delta > 0$, hàm $f'(x)$ nhận mọi giá trị trong khoảng $[-1, 1]$ trên khoảng $(0, \delta)$."
10,9,9,9,9,"Bài giải rất tốt, đầy đủ các bước và lập luận logic. Có một chút nhầm lẫn nhỏ trong bước cơ sở của phần b) khi so sánh $x_1$ với $x_0$ nhưng đã nhanh chóng sửa lại. Tuy nhiên, cách diễn đạt ở bước quy nạp có thể rõ ràng hơn một chút, ví dụ như tách riêng việc chứng minh $x_{k+1} > x_k$ và $x_{k+1} < 2$ thành hai phần rõ ràng hơn.","Tính liên tục và dãy lặp. Xét hàm $f(x) = \sqrt{2+x}$ và dãy số $(x_n)$ được định nghĩa bởi $x_0 = 0$ và $x_{n+1} = f(x_n) = \sqrt{2+x_n}$ for $n \ge 0$. a) Giả sử dãy $(x_n)$ hội tụ đến một giới hạn $L$. Sử dụng tính liên tục của $f(x)$, hãy tìm giá trị của $L$. b) Bằng quy nạp, hãy chứng minh rằng dãy $(x_n)$ là dãy tăng và bị chặn trên bởi 2. c) Dựa vào Định lý hội tụ đơn điệu (một dãy tăng và bị chặn trên thì có giới hạn), hãy kết luận về sự hội tụ của dãy và xác nhận lại giá trị giới hạn tìm được ở câu a."
9,8,8,9,8,"Bài làm đã giải quyết tốt cả ba phần của bài toán. Phần a) giải thích rõ ràng ý nghĩa của đạo hàm đổi dấu. Phần b) trình bày đúng tiêu chuẩn Weierstrass và ý tưởng dao động. Phần c) đưa ra ý tưởng xây dựng hàm bằng cách 'chồng' dao động hợp lý và giải thích được tính liên tục. Tuy nhiên, ở phần b), việc chứng minh sự không đơn điệu có thể chi tiết hơn bằng cách đề cập đến sự phân kỳ của đạo hàm. Ở phần c), việc giải thích tại sao hàm vẫn liên tục đã được đề cập, nhưng cần nhấn mạnh hơn về ảnh hưởng của chuỗi dao động đến tính liên tục. Điểm chính xác cao vì các kết quả và lập luận đều đúng về mặt toán học.","Hàm số liên tục và không đơn điệu trên bất kỳ khoảng nào. a) Xét hàm $f(x) = x^2 \sin(1/x)$ với $f(0)=0$. Ta đã biết $f'(0)=0$ và $f'(x)$ nhận cả giá trị dương và âm trong mọi lân cận của 0. Điều này có ý nghĩa gì về tính đơn điệu của $f(x)$ xung quanh điểm $x=0$? b) Xây dựng một hàm số $g(x)$ liên tục trên $\mathbb{R}$ nhưng không đơn điệu trên bất kỳ khoảng $(a,b)$ nào. Gợi ý: Sử dụng chuỗi hàm, ví dụ $g(x) = \sum_{n=0}^{\infty} \frac{\cos(3^n x)}{2^n}$. (Kiến thức nâng cao: Chuỗi Weierstrass). c) Thay vì dùng chuỗi, hãy giải thích ý tưởng xây dựng một hàm như vậy bằng cách 'chồng' các dao động ngày càng nhỏ nhưng tần số ngày càng cao lên một hàm cơ sở, ví dụ $h(x) = x + f(x)$ với $f(x)$ là một hàm dao động phù hợp. Vì sao hàm này vẫn liên tục?"
10,10,10,10,10,"Bài làm của học sinh đã giải quyết đầy đủ và chính xác tất cả các phần của bài toán. Lập luận rõ ràng, mạch lạc, sử dụng đúng các định nghĩa và tính chất toán học. Cách trình bày khoa học, dễ hiểu, thể hiện sự nắm vững kiến thức về tính liên tục của hàm khoảng cách.","Tính liên tục của hàm khoảng cách. Cho $A$ là một tập con khác rỗng của $\mathbb{R}$. Định nghĩa hàm khoảng cách từ một điểm $x$ đến tập $A$ là $f_A(x) = \inf \{ |x-a| : a \in A \}$. a) Lấy hai điểm $x, y \in \mathbb{R}$. Chứng minh rằng với mọi $a \in A$, ta có $|x-a| \le |x-y| + |y-a|$. b) Từ bất đẳng thức trên, hãy suy ra $f_A(x) \le |x-y| + f_A(y)$. Bằng cách hoán đổi vai trò của $x$ và $y$, hãy chứng minh rằng $|f_A(x) - f_A(y)| \le |x-y|$. c) Kết luận gì về tính liên tục của hàm $f_A(x)$ trên $\mathbb{R}$? Hàm này có liên tục đều không?"
10,10,10,10,10,"Lời giải của học sinh hoàn toàn chính xác, lập luận chặt chẽ, trình bày rõ ràng và đạt điểm tối đa ở tất cả các tiêu chí.","Xét hàm số cho bởi hai quy tắc: $f(x) = \begin{cases} ax^2 + bx + 1 & \text{khi } x \ge 1 \\ 2x - 1 & \text{khi } x < 1 \end{cases}$. a) Tìm điều kiện của $a$ và $b$ để hàm số liên tục tại $x=1$. b) Với điều kiện tìm được ở câu a, hãy tìm $a$ và $b$ để hàm số có đạo hàm tại $x=1$. c) Viết phương trình tiếp tuyến của đồ thị hàm số tại $x=1$ với các giá trị $a, b$ vừa tìm được."
10,10,10,10,10,"Lời giải của học sinh rất tốt, đầy đủ các bước và lập luận chặt chẽ. Tuy nhiên, ở phần chứng minh quy nạp, học sinh đã xét trường hợp n=0, trong khi đề bài yêu cầu đạo hàm cấp n với n thuộc tập số tự nhiên và thông thường với đạo hàm cấp cao thì ta bắt đầu từ n=1. Mặc dù vậy, việc xét n=0 cũng không sai và chứng minh vẫn hợp lệ.","Cho hàm số $f(x) = e^{2x}$. a) Tính đạo hàm cấp 1, cấp 2, cấp 3 của hàm số. b) Dự đoán công thức đạo hàm cấp $n$ ($f^{(n)}(x)$) của hàm số. c) Dùng phương pháp quy nạp toán học để chứng minh công thức dự đoán ở câu b."
10,10,10,10,10,"Học sinh đã trình bày đầy đủ các bước, tính toán chính xác và có nhận xét hợp lý về sai số.",Sử dụng vi phân để tính giá trị gần đúng của các biểu thức sau: a) Tính vi phân của hàm số $f(x) = \sqrt[3]{x}$ tại $x_0 = 8$. b) Áp dụng kết quả câu a để tính gần đúng $A = \sqrt[3]{8.02}$. c) So sánh giá trị gần đúng với giá trị tính bằng máy tính (làm tròn 4 chữ số thập phân) và nhận xét sai số.
10,10,10,10,10,"Bài giải rất tốt, đầy đủ và chính xác. Học sinh đã áp dụng đúng quy tắc chuỗi để tìm đạo hàm, thực hiện phép tính thay số cẩn thận và lập phương trình tiếp tuyến chuẩn xác. Không có điểm nào cần chỉnh sửa.","Cho hàm hợp $h(x) = \ln(g(x^2 + 1))$. Biết rằng $g(2) = e^3$ và $g'(2) = 4e^3$. a) Xác định công thức tính đạo hàm $h'(x)$ theo $g(x)$ và $g'(x)$. b) Tính giá trị của $h'(1)$. c) Nếu $h(1)=3$, tìm phương trình tiếp tuyến của đồ thị hàm số $y=h(x)$ tại điểm có hoành độ $x=1$."
9,9,9,9,9,"Học sinh đã giải đúng cả ba phần của bài toán. Các bước lập luận rõ ràng và chính xác. Chỉ có một điểm nhỏ cần lưu ý ở phần c) là điểm (0,0) là một điểm kỳ dị của đường cong, nơi đạo hàm không xác định rõ ràng, mặc dù học sinh đã có nhận xét. Tuy nhiên, cách xử lý và kết quả cuối cùng là chính xác.","Cho đường cong có phương trình $x^3 + y^3 - 6xy = 0$ (đường folium của Descartes). a) Sử dụng phương pháp đạo hàm ẩn, hãy tìm biểu thức của $y' = \frac{dy}{dx}$. b) Tìm hệ số góc của tiếp tuyến với đường cong tại điểm $M(3, 3)$. c) Có điểm nào trên đường cong mà tiếp tuyến song song với trục hoành không? Nếu có, hãy chỉ ra."
8,9,9,9,9,"Phần a, b đều tính đúng đạo hàm bằng phương pháp logarit. Phần c, học sinh đã áp dụng đúng công thức xấp xỉ đạo hàm tại điểm. Tuy nhiên, có một sai sót nhỏ trong công thức đạo hàm của logarit trong phần a, và phần c có sự nhầm lẫn trong biểu thức tính đạo hàm tại điểm, dẫn đến kết quả khác với đáp án chuẩn. Nên sử dụng kết quả đạo hàm chính xác ở phần a để tính ở phần c.","Sử dụng phương pháp đạo hàm logarit để tính đạo hàm của các hàm số sau: a) $y = x^{\cos x}$. b) $y = \frac{\sqrt{x+1} \cdot (x-2)^3}{(x+5)^4}$. c) Từ kết quả câu a, tính giá trị gần đúng của $( \frac{\pi}{2} )^{\cos (\frac{\pi}{2} + 0.01)}$ biết $\cos(\frac{\pi}{2} + \alpha) \approx -\alpha$ khi $\alpha$ rất nhỏ."
10,10,10,10,10,"Bài giải của học sinh hoàn toàn chính xác và đầy đủ. Các bước lập luận rõ ràng, trình bày mạch lạc, sử dụng đúng các khái niệm về đạo hàm trong chuyển động. Đáp án trùng khớp với đáp án chuẩn.","Một vật chuyển động trên một đường thẳng có phương trình quãng đường $s(t) = t^3 - 6t^2 + 9t + 5$ (trong đó $s$ tính bằng mét, $t$ tính bằng giây), với $t \ge 0$. a) Tìm các biểu thức vận tốc tức thời $v(t)$ và gia tốc tức thời $a(t)$ của vật. b) Tìm các thời điểm mà tại đó vật dừng lại (vận tốc bằng 0). c) Trong khoảng thời gian nào vật chuyển động ngược chiều dương và trong khoảng thời gian nào vật chuyển động cùng chiều dương?"
10,10,10,10,10,"Bài làm của học sinh rất tốt, các bước lập luận rõ ràng, chính xác và đầy đủ theo yêu cầu của bài toán. Các dự đoán đều đúng và lời giải chi tiết, tuân thủ đúng công thức đã học.","Cho hàm số $f(x) = x^5 + 2x - 1$. a) Chứng minh rằng $f(x)$ có hàm số ngược $f^{-1}(x)$. b) Tính $f(1)$. c) Sử dụng công thức đạo hàm của hàm ngược, hãy tính $(f^{-1})'(2)$."
10,10,10,10,10,"Bài giải rất tốt, các bước đều logic, chính xác và đầy đủ. Các phép tính đều được thực hiện đúng.",Cho hàm số $y=f(x)$ được xác định bởi phương trình tham số $\begin{cases} x(t) = t^2 - 2t \\ y(t) = t^3 + 3t \end{cases}$. a) Tính đạo hàm theo tham số $\frac{dx}{dt}$ và $\frac{dy}{dt}$. b) Tìm biểu thức của đạo hàm $\frac{dy}{dx}$ theo tham số $t$. c) Tìm các điểm trên đồ thị mà tại đó tiếp tuyến song song với đường thẳng $y = -6x + 5$.
10,10,10,10,10,"Lời giải của học sinh hoàn toàn chính xác và đầy đủ, bám sát đáp án chuẩn. Lập luận rõ ràng, trình bày mạch lạc, các bước tính toán đều chính xác.",Cho hàm số $f(x) = |x^2 - 4x + 3|$. a) Viết lại hàm số $f(x)$ dưới dạng hàm số cho bởi hai quy tắc (bỏ dấu giá trị tuyệt đối). b) Tính đạo hàm của hàm số tại $x=0$ và $x=2$. c) Xét tính khả vi của hàm số tại các điểm $x=1$ và $x=3$. Giải thích.
4,5,5,4,4,Học sinh đã hiểu được cách áp dụng công thức Leibniz nhưng mắc lỗi trong quá trình tính toán đạo hàm cấp 2 và dẫn đến sai công thức tổng quát. Mặc dù có cố gắng kiểm tra lại nhưng vẫn không tìm ra lỗi sai trong công thức. Cần chú ý hơn trong từng bước tính toán.,"Cho hàm số $f(x) = x^2 e^{-x}$. a) Tính đạo hàm cấp 1 ($f'(x)$) và đạo hàm cấp 2 ($f''(x)$). b) Áp dụng công thức Leibniz (đạo hàm cấp n của một tích), hãy tìm công thức tổng quát cho đạo hàm cấp n, $f^{(n)}(x)$. c) Kiểm tra lại công thức ở câu b) với n=2 để xem có trùng khớp với kết quả câu a) không."
3,7,7,5,5,"Lời giải đã thiết lập đúng mối quan hệ giữa x và y. Tuy nhiên, có sai sót trong tính toán tốc độ thay đổi chiều cao y và tốc độ thay đổi góc nghiêng theta. Cụ thể, ở phần b, phép tính đạo hàm và thay số dẫn đến kết quả sai. Ở phần c, cách thiết lập mối quan hệ với góc theta và phép tính đạo hàm cũng có sai sót.",Một thang dài 5 mét đang dựa vào một bức tường thẳng đứng. Chân thang được kéo ra xa khỏi tường với tốc độ không đổi là 0.4 m/s. a) Gọi $x$ là khoảng cách từ chân thang đến tường và $y$ là chiều cao đỉnh thang so với mặt đất. Thiết lập mối quan hệ giữa $x$ và $y$. b) Tìm tốc độ thay đổi của chiều cao $y$ (tức là $\frac{dy}{dt}$) tại thời điểm chân thang cách tường 3 mét. c) Tìm tốc độ thay đổi của góc nghiêng $\theta$ giữa thang và mặt đất tại thời điểm đó.
10,10,10,10,10,"Học sinh đã giải bài toán rất tốt, các bước lập luận rõ ràng, tính toán chính xác. Lời giải hoàn toàn trùng khớp với đáp án chuẩn.","Cho đường cong Astroid có phương trình tham số $\begin{cases} x = a \cos^3 t \\ y = a \sin^3 t \end{cases}$ với $t \in [0, 2\pi]$. a) Tính đạo hàm $y'(x) = \frac{dy}{dx}$. b) Viết phương trình tiếp tuyến và pháp tuyến của đường cong tại điểm ứng với $t = \frac{\pi}{4}$. c) Tìm các điểm trên đường cong mà tại đó tiếp tuyến song song với đường phân giác thứ nhất $y=x$."
10,10,10,10,10,"Bài giải của học sinh rất tốt, đầy đủ và chính xác. Học sinh đã nắm vững kỹ thuật đạo hàm logarit, cách tìm điểm tới hạn và phân tích sự tồn tại của đạo hàm tại các điểm biên.","Xét hàm số $f(x) = (x-1)^{\alpha} (x-2)^{\beta}$ với $\alpha, \beta$ là các hằng số hữu tỉ. a) Sử dụng đạo hàm logarit, tìm biểu thức của $f'(x)$. b) Cho $\alpha = 2/3$ và $\beta=1/3$. Tìm các điểm tới hạn (critical points) của hàm số trên khoảng $(1, 2)$. c) Biện luận sự tồn tại của đạo hàm tại $x=1$ và $x=2$ theo $\alpha$ và $\beta$."
10,10,10,10,10,"Học sinh đã chứng minh công thức đạo hàm cấp hai của hàm ngược một cách chính xác và áp dụng thành công vào bài toán cụ thể. Các bước lập luận rõ ràng, trình bày mạch lạc và tính toán chính xác.","Cho hàm số $f(x)$ khả vi trên $\mathbb{R}$ và có hàm ngược $f^{-1}(x)$. a) Chứng minh công thức đạo hàm cấp hai của hàm ngược: $(f^{-1})''(y) = -\frac{f''(x)}{[f'(x)]^3}$, trong đó $y=f(x)$. b) Áp dụng công thức trên cho hàm số $f(x) = x^3+x$. Tính $(f^{-1})''(2)$."
10,10,10,10,10,"Lời giải của học sinh đầy đủ, chính xác, trình bày logic và rõ ràng, bám sát yêu cầu của bài toán. Các bước lập luận đều chặt chẽ và tính toán đúng. Điểm số hoàn hảo cho bài làm này.","Cho hai họ đường cong (C1): $y^2 = 4a(x+a)$ và (C2): $y^2 = 4b(b-x)$, với $a,b$ là các tham số dương. a) Tìm tọa độ giao điểm của hai họ đường cong này. b) Tính đạo hàm $y'$ theo $x$ cho mỗi họ đường cong. c) Chứng minh rằng tại giao điểm, hai họ đường cong này trực giao với nhau (tức là tiếp tuyến của chúng tại giao điểm vuông góc với nhau)."
10,10,10,10,10,"Lời giải của học sinh hoàn toàn chính xác, lập luận chặt chẽ và trình bày rõ ràng. Các bước giải đều tuân thủ đúng định nghĩa và quy tắc tính đạo hàm, cũng như tiêu chuẩn về tính liên tục của hàm số.","Cho hàm số $f(x) = \begin{cases} x^2 \sin(\frac{1}{x}) & \text{khi } x \neq 0 \\ 0 & \text{khi } x = 0 \end{cases}$. a) Dùng định nghĩa đạo hàm tại một điểm, chứng minh rằng $f(x)$ có đạo hàm tại $x=0$ và tính $f'(0)$. b) Tính $f'(x)$ khi $x \neq 0$. c) Chứng minh rằng $f'(x)$ không liên tục tại $x=0$."
9,9,9,9,9,"Lời giải của học sinh rất tốt, đã nắm vững kiến thức về vi phân và ứng dụng để ước tính sai số. Các bước giải rõ ràng, logic. Tuy nhiên, ở phần b, thay vì ước tính trực tiếp sai số tương đối, học sinh có thể tính sai số tuyệt đối trước rồi mới tính sai số tương đối như đáp án chuẩn sẽ đầy đủ hơn. Cần ghi rõ đơn vị cho sai số tuyệt đối.",Một nhà sản xuất đo được bán kính của một viên bi thép là $r=2$ cm với sai số tối đa là $\Delta r = 0.01$ cm. a) Thể tích của viên bi được tính bằng công thức $V(r) = \frac{4}{3}\pi r^3$. Tính vi phân $dV$ của thể tích. b) Dùng vi phân để ước tính sai số tuyệt đối và sai số tương đối tối đa có thể mắc phải khi tính thể tích của viên bi. c) So sánh sai số tương đối của thể tích với sai số tương đối của bán kính và rút ra nhận xét.
10,10,10,10,10,"Bài giải của học sinh rất tốt, trình bày rõ ràng, đầy đủ các bước và lập luận chặt chẽ. Kết quả hoàn toàn chính xác và khớp với đáp án chuẩn.","Tìm các tham số $a, b, c$ để đồ thị của hàm số $f(x) = ax^3 + bx^2 + cx + d$ thỏa mãn đồng thời các điều kiện sau: a) Có một điểm uốn tại $I(1, 2)$. b) Tiếp tuyến tại điểm uốn $I$ có phương trình là $y = -3x + 5$. c) Hàm số đạt cực trị tại $x=0$."
10,10,10,10,10,"Bài giải trình bày rõ ràng, logic và chính xác ở tất cả các phần. Các bước tính toán đều đúng với yêu cầu của đề bài. Cách lập luận để tìm y(1) bằng cách nhẩm nghiệm là hợp lý trong bối cảnh bài toán.",Cho hàm số $y=f(x)$ xác định bởi phương trình $y^5 + xy - x^3 = 1$. a) Tính $y'(x)$ bằng phương pháp đạo hàm ẩn. b) Viết phương trình tiếp tuyến của đồ thị hàm số tại điểm có hoành độ $x=1$. c) Dùng vi phân cấp 1 để xấp xỉ giá trị của $y$ khi $x=1.02$.
6,7,7,7,7,Phần a) và b) của học sinh làm đúng. Phần c) học sinh đã nhận định đúng phương trình tìm cực trị nhưng chưa tìm được nghiệm chính xác và phân tích chưa đầy đủ các trường hợp. Đáp án chuẩn đã chỉ ra được các điểm cực trị tiềm năng. Học sinh cần trình bày rõ hơn các bước suy luận để tìm nghiệm hoặc chứng minh sự tồn tại của nghiệm.,"Cho hàm số $F(x) = \int_{\sin(x)}^{\cos(x)} \ln(1+t^2) dt$. a) Nêu công thức tổng quát (Định lý Leibniz) cho đạo hàm của tích phân có cận là hàm số, tức là $\frac{d}{dx} \int_{a(x)}^{b(x)} f(t) dt$. b) Áp dụng công thức trên để tìm $F'(x)$. c) Tìm các điểm cực trị của hàm số $F(x)$ trên khoảng $(0, 2\pi)$."
10,10,9,10,10,"Lời giải của học sinh đã trình bày đầy đủ các bước theo yêu cầu của đề bài. Lập luận chặt chẽ và chính xác. Tuy nhiên, phần diễn giải về tại sao điểm cực tiểu không thể ở biên $a$ hoặc $b$ có thể rõ ràng hơn một chút để đạt điểm tuyệt đối về clarity.","Chứng minh định lý Darboux: Nếu $f$ là một hàm số khả vi trên $[a, b]$, thì hàm số đạo hàm $f'(x)$ (không nhất thiết liên tục) thỏa mãn tính chất giá trị trung gian trên $[a, b]$. a) Xét hàm số $g(x) = f(x) - kx$ với $k$ là một hằng số. Tìm $g'(x)$. b) Giả sử $f'(a) < k < f'(b)$. Chứng minh rằng tồn tại một điểm cực tiểu của $g(x)$ trong khoảng $(a,b)$. c) Từ đó suy ra định lý Darboux."
10,10,10,10,10,"Học sinh đã giải bài toán một cách chính xác và đầy đủ. Lập luận rõ ràng, logic, trình bày sạch sẽ và sử dụng đúng các công cụ toán học cần thiết. Các bước tính toán đều chính xác. Đáp án cuối cùng trùng khớp với đáp án chuẩn.","Cho hàm $f(x)$ khả vi vô hạn lần thỏa mãn phương trình hàm $f(x+y) = f(x) + f(y) + 2xy$ với mọi $x,y \in \mathbb{R}$. a) Tính $f(0)$. b) Giữ $x$ cố định và lấy đạo hàm theo $y$, sau đó đặt $y=0$ để tìm mối quan hệ giữa $f'(x)$ và $f'(0)$. c) Từ kết quả câu b, hãy tìm dạng tổng quát của hàm số $f(x)$."
10,10,10,10,10,"Bài giải của học sinh rất tốt, đầy đủ các bước lập luận và chứng minh theo đúng yêu cầu của đề bài. Cách trình bày rõ ràng, mạch lạc, áp dụng đúng Định lý Rolle một cách logic. Các phần a, b, c đều được giải quyết triệt để và chính xác.","Cho $f(x)$ là một đa thức bậc $n$ có $n$ nghiệm thực phân biệt $x_1 < x_2 < \dots < x_n$. a) Áp dụng định lý Rolle cho $f(x)$ trên mỗi khoảng $[x_i, x_{i+1}]$, hãy cho biết $f'(x)$ có bao nhiêu nghiệm thực? b) Tương tự, hãy cho biết $f''(x)$ và đạo hàm cấp $k$ ($f^{(k)}(x)$ với $k < n$) có bao nhiêu nghiệm thực? c) Chứng minh rằng tất cả các nghiệm của $f'(x), f''(x), \dots, f^{(n-1)}(x)$ đều là nghiệm thực và đơn."
6,7,7,7,7,Phần a) của học sinh đã chứng minh đúng nhưng cách lập luận có thể chi tiết hơn bằng cách sử dụng định nghĩa $o(h)$. Phần b) tính toán sai kết quả đạo hàm đối xứng của $|x|$ tại $x=0$. Phần c) giải thích đúng bản chất của vấn đề dựa trên kết quả sai ở phần b.,Ta định nghĩa đạo hàm đối xứng Schwarz tại điểm $x$ là: $f_s'(x) = \lim_{h \to 0} \frac{f(x+h) - f(x-h)}{2h}$. a) Chứng minh rằng nếu đạo hàm thông thường $f'(x)$ tồn tại thì đạo hàm đối xứng $f_s'(x)$ cũng tồn tại và bằng $f'(x)$. b) Xét hàm số $f(x) = |x|$. Tính đạo hàm đối xứng $f_s'(0)$. c) Kết quả ở câu b có mâu thuẫn với việc hàm $|x|$ không khả vi tại $x=0$ không? Giải thích.
10,10,10,10,10,"Bài làm của học sinh hoàn toàn chính xác, các bước lập luận rõ ràng, trình bày sạch sẽ và đầy đủ. Các công thức đạo hàm và tính toán đều đúng.","Một vật chuyển động trong mặt phẳng Oxy có tọa độ tại thời điểm $t$ cho bởi $x(t) = e^t \cos(t)$ và $y(t) = e^t \sin(t)$ (đường xoắn ốc logarit). a) Tìm các thành phần vận tốc $v_x = x'(t)$, $v_y = y'(t)$ và tốc độ của vật $v = \sqrt{v_x^2 + v_y^2}$. b) Tìm các thành phần gia tốc $a_x = x''(t)$, $a_y = y''(t)$. c) Chứng minh rằng góc giữa vector vị trí $\vec{r}=(x(t), y(t))$ và vector vận tốc $\vec{v}=(v_x, v_y)$ là một hằng số. (Gợi ý: Dùng tích vô hướng)."
9,9,9,9,9,"Lời giải của học sinh đã thực hiện tốt phần a và b, bao gồm cả việc tìm công thức truy hồi cho đa thức $P_n(x)$. Phần c (nâng cao) đã có những gợi ý về cách tiếp cận nhưng chưa đi đến kết quả cuối cùng một cách chi tiết. Điểm số cao phản ánh sự hiểu biết và khả năng giải quyết phần lớn bài toán. Cần chú ý hoàn thiện các bước chứng minh trong phần nâng cao.","Cho hàm số $f(x) = \frac{1}{1+x^2}$. a) Tìm đạo hàm cấp 1 và cấp 2 của $f(x)$. b) Bằng quy nạp, chứng minh rằng đạo hàm cấp n của $f(x)$ có thể được biểu diễn dưới dạng $f^{(n)}(x) = \frac{P_n(x)}{(1+x^2)^{n+1}}$, trong đó $P_n(x)$ là một đa thức. Tìm công thức truy hồi cho $P_{n+1}(x)$ theo $P_n(x)$ và $P_n'(x)$. c) (Nâng cao) Bằng cách đặt $x=\cot(\theta)$, chứng minh rằng $f^{(n)}(x) = (-1)^n n! (1+x^2)^{-(n+1)/2} \sin((n+1)\arctan(x))$."
10,10,10,10,10,"Học sinh đã giải đúng tất cả các phần của bài toán. Lập luận chặt chẽ, trình bày rõ ràng, chính xác về mặt toán học.","Tìm tất cả các hàm số $f(x)$ khả vi trên $\mathbb{R}$ sao cho tiếp tuyến của đồ thị tại bất kỳ điểm $(x_0, f(x_0))$ nào cũng đi qua điểm $(x_0-1, 0)$. a) Viết phương trình tiếp tuyến của đồ thị hàm số $y=f(x)$ tại điểm $(x_0, f(x_0))$. b) Sử dụng điều kiện đề bài, thiết lập một phương trình vi phân cho $f(x)$. c) Giải phương trình vi phân đó để tìm dạng tổng quát của $f(x)$."
9,8,8,9,8,"Lời giải đã thực hiện đúng các bước tính toán và chứng minh cho phần a và c. Phần b, học sinh đã có ý tưởng đúng khi nghĩ đến định lý Rolle nhưng gặp khó khăn trong việc áp dụng trực tiếp. Tuy nhiên, phần sửa lỗi và đưa ra hướng giải quyết đúng đắn bằng cách xét hàm $p(x) = f(x)g(x)$ là rất tốt. Chỉ có một điểm trừ nhỏ là ở phần b, cách lập luận ""Nếu $h(x)$ không đổi dấu trên một khoảng nào đó thì ta có $h(c)=0$ (vì $h$ liên tục)."" chưa thật sự rõ ràng và cần làm rõ hơn mối liên hệ với điều kiện xen kẽ không điểm. Tuy nhiên, cách tiếp cận sau đó đã khắc phục được điểm này.","Cho hai hàm số $f(x)$ và $g(x)$ khả vi đến cấp 2 trên $[a, b]$. Định nghĩa hàm $h(x) = f(x)g'(x) - f'(x)g(x)$ (biểu thức này liên quan đến định thức Wronski). a) Tính đạo hàm $h'(x)$. b) Giả sử $f(x)$ và $g(x)$ có các không điểm xen kẽ nhau trên $(a,b)$. Cụ thể, giữa hai không điểm liên tiếp bất kỳ của $f(x)$ có đúng một không điểm của $g(x)$, và ngược lại. Chứng minh rằng nếu $f(a)=f(b)=0$ thì tồn tại $c \in (a, b)$ sao cho $h(c)=0$. c) (Khó) Chứng minh rằng nếu $f(x)$ và $g(x)$ là hai nghiệm độc lập tuyến tính của phương trình vi phân $y''+q(x)y=0$ thì $h(x)$ là một hằng số khác không."
4,5,6,4,5,"Phần a) lập luận đúng. Phần b) cách so sánh chưa chính xác, dẫn đến kết quả chặn không đúng với yêu cầu bài toán. Phần c) lập luận đúng dựa trên kết quả của phần a và b.","Cho hàm số $f(x)$ thỏa mãn $f(1)=1$ và $f'(x) = \frac{1}{x^2+f^2(x)}$ với $x \ge 1$. a) Chứng minh rằng $f(x)$ là hàm đồng biến. b) Bằng cách so sánh với một hàm thích hợp, chứng tỏ rằng $f(x) < 1 + \frac{\pi}{4}$ với mọi $x > 1$. c) Chứng minh rằng giới hạn $\lim_{x \to \infty} f(x)$ tồn tại và hữu hạn."
10,10,10,10,10,"Lời giải của học sinh rất tốt, đầy đủ và chính xác. Học sinh đã kiểm tra đầy đủ các điều kiện của Định lý Rolle, tìm được giá trị c và giải thích rõ ràng không có mâu thuẫn với định lý. Cách trình bày logic và dễ hiểu.","Xét hàm số $f(x) = x^2 - 6x + 10$. a) Hãy kiểm tra các điều kiện của Định lý Rolle trên đoạn $[1, 5]$. b) Nếu các điều kiện không thỏa mãn, hãy giải thích điều kiện nào không thỏa mãn. c) Có thể tìm được điểm $c \in (1, 5)$ sao cho $f'(c) = 0$ không? Kết quả này có mâu thuẫn với Định lý Rolle không?"
10,10,10,10,10,"Lời giải của học sinh hoàn toàn chính xác và đầy đủ, tuân thủ đúng các bước tính toán và lập luận theo yêu cầu của bài toán. Cách trình bày rõ ràng, mạch lạc, thể hiện sự hiểu biết sâu sắc về khái niệm vận tốc trung bình, vận tốc tức thời và Định lý Giá trị Trung bình (Lagrange).","Một chiếc xe di chuyển trên một con đường thẳng. Vị trí của nó tại thời điểm $t$ (giờ) được cho bởi hàm số $s(t) = 80t^2$ (km), với $t \in [0, 2]$. a) Tính vận tốc trung bình của xe trong khoảng thời gian từ $t=0$ đến $t=2$. b) Hãy phát biểu Định lý Giá trị Trung bình (Lagrange) cho hàm số $s(t)$ trên đoạn $[0, 2]$. c) Dựa vào định lý, có một thời điểm nào mà vận tốc tức thời của xe bằng đúng vận tốc trung bình không? Nếu có, hãy tìm thời điểm đó."
