correctness,reasoning,clarity,accuracy,final_score,feedback,problem
9,9,9,9,9.0,"Bài làm của học sinh đã nắm bắt rất tốt ý tưởng chính của bài toán. Phần a) giải thích chính xác ý nghĩa của đạo hàm đổi dấu. Phần b) nêu đúng tiêu chuẩn hội tụ đều của chuỗi Weierstrass và kết luận về tính liên tục cũng như dao động. Phần c) diễn đạt ý tưởng chồng các dao động là rất tốt. Học sinh có thể chi tiết hơn một chút về lý do vì sao đạo hàm phân kỳ dẫn đến không đơn điệu ở phần b và c, hoặc nêu rõ hơn điều kiện để hàm $h(x)$ ở phần c vẫn giữ tính liên tục. Tuy nhiên, nhìn chung bài làm rất tốt và đầy đủ.","Hàm số liên tục và không đơn điệu trên bất kỳ khoảng nào. a) Xét hàm $f(x) = x^2 \sin(1/x)$ với $f(0)=0$. Ta đã biết $f'(0)=0$ và $f'(x)$ nhận cả giá trị dương và âm trong mọi lân cận của 0. Điều này có ý nghĩa gì về tính đơn điệu của $f(x)$ xung quanh điểm $x=0$? b) Xây dựng một hàm số $g(x)$ liên tục trên $\mathbb{R}$ nhưng không đơn điệu trên bất kỳ khoảng $(a,b)$ nào. Gợi ý: Sử dụng chuỗi hàm, ví dụ $g(x) = \sum_{n=0}^{\infty} \frac{\cos(3^n x)}{2^n}$. (Kiến thức nâng cao: Chuỗi Weierstrass). c) Thay vì dùng chuỗi, hãy giải thích ý tưởng xây dựng một hàm như vậy bằng cách 'chồng' các dao động ngày càng nhỏ nhưng tần số ngày càng cao lên một hàm cơ sở, ví dụ $h(x) = x + f(x)$ với $f(x)$ là một hàm dao động phù hợp. Vì sao hàm này vẫn liên tục?"
10,9,9,10,10.0,"Học sinh đã chứng minh được các phần của bài toán một cách chính xác. Lập luận rõ ràng và logic, tuy nhiên ở phần a) có thể chi tiết hơn một chút về cách sử dụng bất đẳng thức tam giác. Phần c) kết luận đúng đắn về tính liên tục và liên tục đều dựa trên kết quả ở phần b).","Tính liên tục của hàm khoảng cách. Cho $A$ là một tập con khác rỗng của $\mathbb{R}$. Định nghĩa hàm khoảng cách từ một điểm $x$ đến tập $A$ là $f_A(x) = \inf \{ |x-a| : a \in A \}$. a) Lấy hai điểm $x, y \in \mathbb{R}$. Chứng minh rằng với mọi $a \in A$, ta có $|x-a| \le |x-y| + |y-a|$. b) Từ bất đẳng thức trên, hãy suy ra $f_A(x) \le |x-y| + f_A(y)$. Bằng cách hoán đổi vai trò của $x$ và $y$, hãy chứng minh rằng $|f_A(x) - f_A(y)| \le |x-y|$. c) Kết luận gì về tính liên tục của hàm $f_A(x)$ trên $\mathbb{R}$? Hàm này có liên tục đều không?"
8,9,9,8,8.0,"Phần a và b của học sinh làm đúng và đầy đủ. Tuy nhiên, ở phần c, học sinh đã tính sai giá trị của đạo hàm tại x=1. Theo đáp án chuẩn thì f'(1) = 2, trong khi học sinh lại tính f'(1) = 0.","Xét hàm số cho bởi hai quy tắc: $f(x) = \begin{cases} ax^2 + bx + 1 & \text{khi } x \ge 1 \\ 2x - 1 & \text{khi } x < 1 \end{cases}$. a) Tìm điều kiện của $a$ và $b$ để hàm số liên tục tại $x=1$. b) Với điều kiện tìm được ở câu a, hãy tìm $a$ và $b$ để hàm số có đạo hàm tại $x=1$. c) Viết phương trình tiếp tuyến của đồ thị hàm số tại $x=1$ với các giá trị $a, b$ vừa tìm được."
10,10,10,10,10.0,"Bài làm của học sinh rất tốt, đầy đủ các bước và logic chặt chẽ. Cách trình bày rõ ràng, dễ hiểu. Các bước tính toán và chứng minh đều chính xác. Đặc biệt, phần dự đoán công thức dựa trên quan sát các đạo hàm cấp thấp là rất hợp lý.","Cho hàm số $f(x) = e^{2x}$. a) Tính đạo hàm cấp 1, cấp 2, cấp 3 của hàm số. b) Dự đoán công thức đạo hàm cấp $n$ ($f^{(n)}(x)$) của hàm số. c) Dùng phương pháp quy nạp toán học để chứng minh công thức dự đoán ở câu b."
10,10,10,10,10.0,"Bài giải rất đầy đủ, chính xác, lập luận logic và trình bày rõ ràng. Đặc biệt, học sinh đã có những nhận xét rất tốt về sai số. Hoàn toàn đạt yêu cầu của đề bài.",Sử dụng vi phân để tính giá trị gần đúng của các biểu thức sau: a) Tính vi phân của hàm số $f(x) = \sqrt[3]{x}$ tại $x_0 = 8$. b) Áp dụng kết quả câu a để tính gần đúng $A = \sqrt[3]{8.02}$. c) So sánh giá trị gần đúng với giá trị tính bằng máy tính (làm tròn 4 chữ số thập phân) và nhận xét sai số.
10,10,10,10,10.0,"Học sinh đã trình bày lời giải đầy đủ, chính xác và logic. Các bước lập luận đều đúng theo quy tắc đạo hàm hàm hợp và tìm phương trình tiếp tuyến. Cách trình bày rõ ràng, dễ hiểu.","Cho hàm hợp $h(x) = \ln(g(x^2 + 1))$. Biết rằng $g(2) = e^3$ và $g'(2) = 4e^3$. a) Xác định công thức tính đạo hàm $h'(x)$ theo $g(x)$ và $g'(x)$. b) Tính giá trị của $h'(1)$. c) Nếu $h(1)=3$, tìm phương trình tiếp tuyến của đồ thị hàm số $y=h(x)$ tại điểm có hoành độ $x=1$."
9,9,9,9,9.0,"Lời giải của học sinh rất tốt và đầy đủ. Học sinh đã nắm vững phương pháp đạo hàm ẩn và áp dụng chính xác để giải bài toán. Có một chút nhầm lẫn nhỏ ở phần tính toán giá trị y tại x=2√cub{2} nhưng không ảnh hưởng đến kết quả cuối cùng. Cần lưu ý thêm về trường hợp điểm kỳ dị (0,0) trong phần c để hoàn thiện hơn.","Cho đường cong có phương trình $x^3 + y^3 - 6xy = 0$ (đường folium của Descartes). a) Sử dụng phương pháp đạo hàm ẩn, hãy tìm biểu thức của $y' = \frac{dy}{dx}$. b) Tìm hệ số góc của tiếp tuyến với đường cong tại điểm $M(3, 3)$. c) Có điểm nào trên đường cong mà tiếp tuyến song song với trục hoành không? Nếu có, hãy chỉ ra."
10,9,9,9,9.0,"Lời giải của học sinh rất tốt và chính xác. Học sinh đã áp dụng đúng phương pháp đạo hàm logarit cho cả hai câu a và b. Ở câu c, học sinh đã sử dụng đúng công thức khai triển Taylor bậc nhất để xấp xỉ giá trị. Tuy nhiên, ở phần tính toán giá trị gần đúng của c, học sinh có một sai sót nhỏ khi cho rằng ""y gần 1"", điều này không hoàn toàn đúng với biểu thức y = (pi/2)^cos(pi/2 + 0.01) mà thay vào đó là áp dụng công thức xấp xỉ f(x0 + dx) ≈ f(x0) + f'(x0)dx với f(x) = x^cos(x) tại x0 = pi/2 và dx = 0.01. Lập luận ở phần c của học sinh chưa hoàn toàn rõ ràng bằng cách làm của đáp án chuẩn.","Sử dụng phương pháp đạo hàm logarit để tính đạo hàm của các hàm số sau: a) $y = x^{\cos x}$. b) $y = \frac{\sqrt{x+1} \cdot (x-2)^3}{(x+5)^4}$. c) Từ kết quả câu a, tính giá trị gần đúng của $( \frac{\pi}{2} )^{\cos (\frac{\pi}{2} + 0.01)}$ biết $\cos(\frac{\pi}{2} + \alpha) \approx -\alpha$ khi $\alpha$ rất nhỏ."
10,10,10,10,10.0,"Bài giải của học sinh rất tốt, các bước lập luận rõ ràng, chính xác và đầy đủ. Kết quả cuối cùng trùng khớp với đáp án chuẩn.","Một vật chuyển động trên một đường thẳng có phương trình quãng đường $s(t) = t^3 - 6t^2 + 9t + 5$ (trong đó $s$ tính bằng mét, $t$ tính bằng giây), với $t \ge 0$. a) Tìm các biểu thức vận tốc tức thời $v(t)$ và gia tốc tức thời $a(t)$ của vật. b) Tìm các thời điểm mà tại đó vật dừng lại (vận tốc bằng 0). c) Trong khoảng thời gian nào vật chuyển động ngược chiều dương và trong khoảng thời gian nào vật chuyển động cùng chiều dương?"
10,10,10,10,10.0,"Lời giải của học sinh đầy đủ, chính xác, lập luận rõ ràng và tuân thủ đúng quy trình giải bài toán. Các bước tính toán đều chính xác và bám sát yêu cầu của đề bài.","Cho hàm số $f(x) = x^5 + 2x - 1$. a) Chứng minh rằng $f(x)$ có hàm số ngược $f^{-1}(x)$. b) Tính $f(1)$. c) Sử dụng công thức đạo hàm của hàm ngược, hãy tính $(f^{-1})'(2)$."
10,10,10,10,10.0,"Lời giải rất chi tiết và chính xác, bám sát từng bước của đề bài. Cách trình bày rõ ràng, dễ hiểu, sử dụng đúng công thức và phương pháp giải. Các bước tính toán đều đúng và hợp lý.",Cho hàm số $y=f(x)$ được xác định bởi phương trình tham số $\begin{cases} x(t) = t^2 - 2t \\ y(t) = t^3 + 3t \end{cases}$. a) Tính đạo hàm theo tham số $\frac{dx}{dt}$ và $\frac{dy}{dt}$. b) Tìm biểu thức của đạo hàm $\frac{dy}{dx}$ theo tham số $t$. c) Tìm các điểm trên đồ thị mà tại đó tiếp tuyến song song với đường thẳng $y = -6x + 5$.
10,10,10,10,10.0,"Bài giải hoàn toàn chính xác, lập luận logic, trình bày rõ ràng và đầy đủ các bước.",Cho hàm số $f(x) = |x^2 - 4x + 3|$. a) Viết lại hàm số $f(x)$ dưới dạng hàm số cho bởi hai quy tắc (bỏ dấu giá trị tuyệt đối). b) Tính đạo hàm của hàm số tại $x=0$ và $x=2$. c) Xét tính khả vi của hàm số tại các điểm $x=1$ và $x=3$. Giải thích.
8,8,7,7,7.0,"Học sinh đã thực hiện đúng các bước tính toán cho đạo hàm cấp 1 và cấp 2. Trong quá trình áp dụng công thức Leibniz, học sinh có nhầm lẫn nhỏ trong việc xác định các đạo hàm của hàm $u(x) = x^2$ và xử lý hệ số $(-1)^{n-k}$, dẫn đến kết quả ban đầu chưa chính xác. Tuy nhiên, học sinh đã nhận ra lỗi sai và sửa lại một cách khá tốt, mặc dù việc kiểm tra lại với $n=2$ vẫn chưa khớp hoàn toàn với kết quả tính trực tiếp do sai sót nhỏ trong phép nhân hệ số. Cần chú ý hơn đến việc kiểm tra lại các bước tính toán trung gian để đảm bảo tính chính xác.","Cho hàm số $f(x) = x^2 e^{-x}$. a) Tính đạo hàm cấp 1 ($f'(x)$) và đạo hàm cấp 2 ($f''(x)$). b) Áp dụng công thức Leibniz (đạo hàm cấp n của một tích), hãy tìm công thức tổng quát cho đạo hàm cấp n, $f^{(n)}(x)$. c) Kiểm tra lại công thức ở câu b) với n=2 để xem có trùng khớp với kết quả câu a) không."
7,8,8,7,7.0,"Lời giải của học sinh đã đi đúng hướng và có nhiều bước chính xác. Tuy nhiên, có một số sai sót nhỏ trong tính toán ở phần b và cách thiết lập đạo hàm ở phần c. Phần a đúng. Phần b có sai số ở kết quả cuối cùng. Phần c có sai sót trong công thức đạo hàm của tan theta hoặc cách áp dụng. Cần xem lại các bước tính toán và công thức đạo hàm.",Một thang dài 5 mét đang dựa vào một bức tường thẳng đứng. Chân thang được kéo ra xa khỏi tường với tốc độ không đổi là 0.4 m/s. a) Gọi $x$ là khoảng cách từ chân thang đến tường và $y$ là chiều cao đỉnh thang so với mặt đất. Thiết lập mối quan hệ giữa $x$ và $y$. b) Tìm tốc độ thay đổi của chiều cao $y$ (tức là $\frac{dy}{dt}$) tại thời điểm chân thang cách tường 3 mét. c) Tìm tốc độ thay đổi của góc nghiêng $\theta$ giữa thang và mặt đất tại thời điểm đó.
10,10,10,10,10.0,"Lời giải chi tiết, đầy đủ, chính xác và lập luận chặt chẽ theo từng phần của bài toán. Các bước tính toán đạo hàm, phương trình tiếp tuyến, pháp tuyến và tìm điểm thỏa mãn điều kiện song song đều đúng.","Cho đường cong Astroid có phương trình tham số $\begin{cases} x = a \cos^3 t \\ y = a \sin^3 t \end{cases}$ với $t \in [0, 2\pi]$. a) Tính đạo hàm $y'(x) = \frac{dy}{dx}$. b) Viết phương trình tiếp tuyến và pháp tuyến của đường cong tại điểm ứng với $t = \frac{\pi}{4}$. c) Tìm các điểm trên đường cong mà tại đó tiếp tuyến song song với đường phân giác thứ nhất $y=x$."
9,9,9,9,9.0,"Học sinh đã trình bày lời giải khá chi tiết và chính xác. Tuy nhiên, có một vài điểm cần lưu ý:

Phần a): Học sinh đã sử dụng đạo hàm logarit đúng cách. Biểu thức đạo hàm tìm được là chính xác.

Phần b): Học sinh đã thay giá trị alpha và beta vào biểu thức đạo hàm và tìm được điểm tới hạn là x = 5/3. Tuy nhiên, học sinh chưa xét trường hợp đạo hàm không xác định tại các điểm mà mẫu số bằng 0 (tức là x=1 và x=2) là điểm tới hạn.

Phần c): Lập luận về sự tồn tại của đạo hàm tại x=1 và x=2 còn chưa chặt chẽ. Khi xét giới hạn của f'(x), học sinh chỉ xét trường hợp tổng bị chặn và quên mất rằng chính các thành phần trong ngoặc mới là yếu tố quyết định sự tồn tại của đạo hàm.

Đề nghị: Cần làm rõ định nghĩa điểm tới hạn là nơi đạo hàm bằng 0 hoặc không xác định. Đồng thời, cần cẩn trọng hơn trong việc biện luận sự tồn tại của đạo hàm bằng cách xem xét các lũy thừa của (x-1) và (x-2) trong biểu thức đạo hàm.","Xét hàm số $f(x) = (x-1)^{\alpha} (x-2)^{\beta}$ với $\alpha, \beta$ là các hằng số hữu tỉ. a) Sử dụng đạo hàm logarit, tìm biểu thức của $f'(x)$. b) Cho $\alpha = 2/3$ và $\beta=1/3$. Tìm các điểm tới hạn (critical points) của hàm số trên khoảng $(1, 2)$. c) Biện luận sự tồn tại của đạo hàm tại $x=1$ và $x=2$ theo $\alpha$ và $\beta$."
10,10,10,10,10.0,"Bài giải đã chứng minh đúng công thức đạo hàm cấp hai của hàm ngược và áp dụng chính xác vào bài toán cụ thể. Các bước lập luận logic, rõ ràng và chính xác về mặt toán học.","Cho hàm số $f(x)$ khả vi trên $\mathbb{R}$ và có hàm ngược $f^{-1}(x)$. a) Chứng minh công thức đạo hàm cấp hai của hàm ngược: $(f^{-1})''(y) = -\frac{f''(x)}{[f'(x)]^3}$, trong đó $y=f(x)$. b) Áp dụng công thức trên cho hàm số $f(x) = x^3+x$. Tính $(f^{-1})''(2)$."
10,10,10,10,10.0,"Lời giải của học sinh hoàn toàn chính xác và tuân thủ đúng các bước phân tích bài toán đã đề ra. Cách trình bày rõ ràng, logic, thể hiện sự hiểu biết sâu sắc về kiến thức liên quan đến phương trình đường cong và đạo hàm. Các bước tính toán được thực hiện cẩn thận và chính xác.","Cho hai họ đường cong (C1): $y^2 = 4a(x+a)$ và (C2): $y^2 = 4b(b-x)$, với $a,b$ là các tham số dương. a) Tìm tọa độ giao điểm của hai họ đường cong này. b) Tính đạo hàm $y'$ theo $x$ cho mỗi họ đường cong. c) Chứng minh rằng tại giao điểm, hai họ đường cong này trực giao với nhau (tức là tiếp tuyến của chúng tại giao điểm vuông góc với nhau)."
10,10,10,10,10.0,"Bài giải trình bày đầy đủ, lập luận chặt chẽ, chính xác về mặt toán học. Các bước giải thích rõ ràng, dễ hiểu, tuân thủ đúng định nghĩa và các quy tắc tính đạo hàm. Phần c) giải thích nguyên nhân không liên tục một cách hợp lý.","Cho hàm số $f(x) = \begin{cases} x^2 \sin(\frac{1}{x}) & \text{khi } x \neq 0 \\ 0 & \text{khi } x = 0 \end{cases}$. a) Dùng định nghĩa đạo hàm tại một điểm, chứng minh rằng $f(x)$ có đạo hàm tại $x=0$ và tính $f'(0)$. b) Tính $f'(x)$ khi $x \neq 0$. c) Chứng minh rằng $f'(x)$ không liên tục tại $x=0$."
10,10,10,10,10.0,"Bài giải rất chi tiết, lập luận logic và kết quả chính xác. Học sinh đã hiểu rõ cách sử dụng vi phân để ước tính sai số và mối quan hệ giữa sai số tương đối của thể tích và bán kính. Các bước trình bày rõ ràng, dễ hiểu.",Một nhà sản xuất đo được bán kính của một viên bi thép là $r=2$ cm với sai số tối đa là $\Delta r = 0.01$ cm. a) Thể tích của viên bi được tính bằng công thức $V(r) = \frac{4}{3}\pi r^3$. Tính vi phân $dV$ của thể tích. b) Dùng vi phân để ước tính sai số tuyệt đối và sai số tương đối tối đa có thể mắc phải khi tính thể tích của viên bi. c) So sánh sai số tương đối của thể tích với sai số tương đối của bán kính và rút ra nhận xét.
10,10,10,10,10.0,"Bài giải đã trình bày đầy đủ các bước, lập luận logic và chính xác. Các điều kiện của bài toán đã được khai thác triệt để để tìm ra các tham số cần tìm. Cách trình bày rõ ràng, dễ hiểu.","Tìm các tham số $a, b, c$ để đồ thị của hàm số $f(x) = ax^3 + bx^2 + cx + d$ thỏa mãn đồng thời các điều kiện sau: a) Có một điểm uốn tại $I(1, 2)$. b) Tiếp tuyến tại điểm uốn $I$ có phương trình là $y = -3x + 5$. c) Hàm số đạt cực trị tại $x=0$."
10,10,10,10,10.0,"Bài làm của học sinh rất tốt, trình bày rõ ràng, lập luận chặt chẽ và các bước tính toán đều chính xác. Tất cả các phần a, b, c đều được giải quyết đúng và đầy đủ. Học sinh đã áp dụng đúng phương pháp đạo hàm ẩn, xác định đúng điểm tiếp xúc và phương trình tiếp tuyến, cũng như sử dụng vi phân cấp 1 để xấp xỉ giá trị một cách chính xác.",Cho hàm số $y=f(x)$ xác định bởi phương trình $y^5 + xy - x^3 = 1$. a) Tính $y'(x)$ bằng phương pháp đạo hàm ẩn. b) Viết phương trình tiếp tuyến của đồ thị hàm số tại điểm có hoành độ $x=1$. c) Dùng vi phân cấp 1 để xấp xỉ giá trị của $y$ khi $x=1.02$.
5,6,7,6,6.0,"Phần a và b của bài giải là đúng. Tuy nhiên, phần c, việc tìm nghiệm của F'(x) = 0 còn thiếu sót và sai sót nghiêm trọng. Học sinh đã kiểm tra một vài điểm đặc biệt nhưng bỏ qua việc phân tích tổng quát. Đặc biệt, việc kết luận nghiệm duy nhất là x = pi/2 là sai. Đáp án chuẩn đã chỉ ra các nghiệm là 3pi/4 và 7pi/4. Do đó, điểm số cho correctness và accuracy bị ảnh hưởng.","Cho hàm số $F(x) = \int_{\sin(x)}^{\cos(x)} \ln(1+t^2) dt$. a) Nêu công thức tổng quát (Định lý Leibniz) cho đạo hàm của tích phân có cận là hàm số, tức là $\frac{d}{dx} \int_{a(x)}^{b(x)} f(t) dt$. b) Áp dụng công thức trên để tìm $F'(x)$. c) Tìm các điểm cực trị của hàm số $F(x)$ trên khoảng $(0, 2\pi)$."
10,10,10,10,10.0,"Bài làm đã chứng minh định lý Darboux một cách rất rõ ràng và đầy đủ theo các bước gợi ý. Lập luận chặt chẽ, chính xác, thể hiện sự hiểu biết sâu sắc về định lý.","Chứng minh định lý Darboux: Nếu $f$ là một hàm số khả vi trên $[a, b]$, thì hàm số đạo hàm $f'(x)$ (không nhất thiết liên tục) thỏa mãn tính chất giá trị trung gian trên $[a, b]$. a) Xét hàm số $g(x) = f(x) - kx$ với $k$ là một hằng số. Tìm $g'(x)$. b) Giả sử $f'(a) < k < f'(b)$. Chứng minh rằng tồn tại một điểm cực tiểu của $g(x)$ trong khoảng $(a,b)$. c) Từ đó suy ra định lý Darboux."
10,10,10,10,10.0,"Lời giải của học sinh rất tốt, đầy đủ và chính xác. Học sinh đã thực hiện đúng các bước để giải bài toán, từ việc tìm f(0), mối quan hệ giữa f'(x) và f'(0), đến việc tìm dạng tổng quát của hàm số. Các bước lập luận logic, rõ ràng và sử dụng đúng các kiến thức về đạo hàm và tích phân. Việc kiểm tra lại kết quả cuối cùng là một điểm cộng lớn, thể hiện sự cẩn thận và hiểu bài sâu sắc.","Cho hàm $f(x)$ khả vi vô hạn lần thỏa mãn phương trình hàm $f(x+y) = f(x) + f(y) + 2xy$ với mọi $x,y \in \mathbb{R}$. a) Tính $f(0)$. b) Giữ $x$ cố định và lấy đạo hàm theo $y$, sau đó đặt $y=0$ để tìm mối quan hệ giữa $f'(x)$ và $f'(0)$. c) Từ kết quả câu b, hãy tìm dạng tổng quát của hàm số $f(x)$."
10,10,9,10,10.0,"Lời giải đã phân tích bài toán một cách logic và đầy đủ, áp dụng chính xác định lý Rolle. Các bước lập luận rõ ràng và dẫn đến kết quả đúng cho cả ba phần a, b, c. Phần trình bày có thể chi tiết hơn một chút ở bước chứng minh nghiệm đơn để đạt điểm tuyệt đối.","Cho $f(x)$ là một đa thức bậc $n$ có $n$ nghiệm thực phân biệt $x_1 < x_2 < \dots < x_n$. a) Áp dụng định lý Rolle cho $f(x)$ trên mỗi khoảng $[x_i, x_{i+1}]$, hãy cho biết $f'(x)$ có bao nhiêu nghiệm thực? b) Tương tự, hãy cho biết $f''(x)$ và đạo hàm cấp $k$ ($f^{(k)}(x)$ với $k < n$) có bao nhiêu nghiệm thực? c) Chứng minh rằng tất cả các nghiệm của $f'(x), f''(x), \dots, f^{(n-1)}(x)$ đều là nghiệm thực và đơn."
10,9,9,9,9.0,"Bài giải của học sinh có lập luận chặt chẽ và chính xác trong phần a. Tuy nhiên, ở phần b, học sinh đã tính sai đạo hàm đối xứng của hàm |x| tại x=0. Theo đáp án chuẩn, kết quả phải là 0 chứ không phải 1. Học sinh đã mắc lỗi ở bước rút gọn |-h| = -h, trong khi |-h| = |h|.",Ta định nghĩa đạo hàm đối xứng Schwarz tại điểm $x$ là: $f_s'(x) = \lim_{h \to 0} \frac{f(x+h) - f(x-h)}{2h}$. a) Chứng minh rằng nếu đạo hàm thông thường $f'(x)$ tồn tại thì đạo hàm đối xứng $f_s'(x)$ cũng tồn tại và bằng $f'(x)$. b) Xét hàm số $f(x) = |x|$. Tính đạo hàm đối xứng $f_s'(0)$. c) Kết quả ở câu b có mâu thuẫn với việc hàm $|x|$ không khả vi tại $x=0$ không? Giải thích.
10,10,10,10,10.0,"Bài giải hoàn toàn chính xác và đầy đủ các bước. Lập luận rõ ràng, trình bày mạch lạc, sử dụng công thức tính đạo hàm và tích vô hướng một cách chính xác. Kết quả cuối cùng khớp hoàn toàn với đáp án chuẩn.","Một vật chuyển động trong mặt phẳng Oxy có tọa độ tại thời điểm $t$ cho bởi $x(t) = e^t \cos(t)$ và $y(t) = e^t \sin(t)$ (đường xoắn ốc logarit). a) Tìm các thành phần vận tốc $v_x = x'(t)$, $v_y = y'(t)$ và tốc độ của vật $v = \sqrt{v_x^2 + v_y^2}$. b) Tìm các thành phần gia tốc $a_x = x''(t)$, $a_y = y''(t)$. c) Chứng minh rằng góc giữa vector vị trí $\vec{r}=(x(t), y(t))$ và vector vận tốc $\vec{v}=(v_x, v_y)$ là một hằng số. (Gợi ý: Dùng tích vô hướng)."
8,8,8,7,8.0,"Phần a) và b) được giải quyết khá tốt, trình bày rõ ràng và có logic. Tuy nhiên, ở phần c), học sinh mới chỉ thực hiện đặt biến đổi và gặp khó khăn trong việc tính toán đạo hàm cấp cao bằng phương pháp trực tiếp, cũng như chưa chỉ ra được cách biến đổi về dạng cuối cùng. Nên bổ sung thêm bước sử dụng số phức hoặc khai triển Taylor để hoàn thiện phần này.","Cho hàm số $f(x) = \frac{1}{1+x^2}$. a) Tìm đạo hàm cấp 1 và cấp 2 của $f(x)$. b) Bằng quy nạp, chứng minh rằng đạo hàm cấp n của $f(x)$ có thể được biểu diễn dưới dạng $f^{(n)}(x) = \frac{P_n(x)}{(1+x^2)^{n+1}}$, trong đó $P_n(x)$ là một đa thức. Tìm công thức truy hồi cho $P_{n+1}(x)$ theo $P_n(x)$ và $P_n'(x)$. c) (Nâng cao) Bằng cách đặt $x=\cot(\theta)$, chứng minh rằng $f^{(n)}(x) = (-1)^n n! (1+x^2)^{-(n+1)/2} \sin((n+1)\arctan(x))$."
10,10,10,10,10.0,"Bài giải của học sinh rất tốt, thực hiện đầy đủ các yêu cầu của đề bài và cho ra kết quả chính xác. Lập luận logic, trình bày rõ ràng, các bước giải đều chính xác về mặt toán học.","Tìm tất cả các hàm số $f(x)$ khả vi trên $\mathbb{R}$ sao cho tiếp tuyến của đồ thị tại bất kỳ điểm $(x_0, f(x_0))$ nào cũng đi qua điểm $(x_0-1, 0)$. a) Viết phương trình tiếp tuyến của đồ thị hàm số $y=f(x)$ tại điểm $(x_0, f(x_0))$. b) Sử dụng điều kiện đề bài, thiết lập một phương trình vi phân cho $f(x)$. c) Giải phương trình vi phân đó để tìm dạng tổng quát của $f(x)$."
8,7,7,7,7.0,"Phần a) và c) được giải quyết đúng và có lập luận tốt. Phần b) có ý tưởng sử dụng định lý Rolle nhưng cách áp dụng chưa rõ ràng và thiếu một số chi tiết quan trọng để chứng minh. Cụ thể, việc giả sử $f(a)=0, g(a) 
eq 0$ và sau đó dùng định lý Rolle cho các khoảng có không điểm chung của f và g cần được làm rõ hơn hoặc có một cách tiếp cận khác phù hợp hơn với giả thiết ""không điểm xen kẽ"". Việc áp dụng định lý Rolle trực tiếp cho $h(x)$ và $f(x)g(x)$ cũng cần làm rõ hơn mối liên hệ với giả thiết không điểm xen kẽ.","Cho hai hàm số $f(x)$ và $g(x)$ khả vi đến cấp 2 trên $[a, b]$. Định nghĩa hàm $h(x) = f(x)g'(x) - f'(x)g(x)$ (biểu thức này liên quan đến định thức Wronski). a) Tính đạo hàm $h'(x)$. b) Giả sử $f(x)$ và $g(x)$ có các không điểm xen kẽ nhau trên $(a,b)$. Cụ thể, giữa hai không điểm liên tiếp bất kỳ của $f(x)$ có đúng một không điểm của $g(x)$, và ngược lại. Chứng minh rằng nếu $f(a)=f(b)=0$ thì tồn tại $c \in (a, b)$ sao cho $h(c)=0$. c) (Khó) Chứng minh rằng nếu $f(x)$ và $g(x)$ là hai nghiệm độc lập tuyến tính của phương trình vi phân $y''+q(x)y=0$ thì $h(x)$ là một hằng số khác không."
10,9,9,10,9.0,"Bài giải đã chứng minh đầy đủ và chính xác các yêu cầu của đề bài. Lập luận chặt chẽ, trình bày rõ ràng. Có thể cải thiện thêm một chút về sự chi tiết trong việc sử dụng định lý giới hạn cho hàm số ở phần c. Tuy nhiên, đây là một bài giải rất tốt.","Cho hàm số $f(x)$ thỏa mãn $f(1)=1$ và $f'(x) = \frac{1}{x^2+f^2(x)}$ với $x \ge 1$. a) Chứng minh rằng $f(x)$ là hàm đồng biến. b) Bằng cách so sánh với một hàm thích hợp, chứng tỏ rằng $f(x) < 1 + \frac{\pi}{4}$ với mọi $x > 1$. c) Chứng minh rằng giới hạn $\lim_{x \to \infty} f(x)$ tồn tại và hữu hạn."
10,10,10,10,10.0,"Lời giải của học sinh rất tốt, đầy đủ các bước và lập luận chặt chẽ, chính xác. Học sinh đã kiểm tra đầy đủ các điều kiện của Định lý Rolle và tìm đúng giá trị c. Không có điểm nào cần chỉnh sửa.","Xét hàm số $f(x) = x^2 - 6x + 10$. a) Hãy kiểm tra các điều kiện của Định lý Rolle trên đoạn $[1, 5]$. b) Nếu các điều kiện không thỏa mãn, hãy giải thích điều kiện nào không thỏa mãn. c) Có thể tìm được điểm $c \in (1, 5)$ sao cho $f'(c) = 0$ không? Kết quả này có mâu thuẫn với Định lý Rolle không?"
10,10,10,10,10.0,"Bài giải của học sinh hoàn toàn chính xác, trình bày rõ ràng, lập luận chặt chẽ và tuân thủ đúng các bước giải của bài toán. Các phần a, b, c đều được giải quyết một cách đầy đủ và đúng đắn.","Một chiếc xe di chuyển trên một con đường thẳng. Vị trí của nó tại thời điểm $t$ (giờ) được cho bởi hàm số $s(t) = 80t^2$ (km), với $t \in [0, 2]$. a) Tính vận tốc trung bình của xe trong khoảng thời gian từ $t=0$ đến $t=2$. b) Hãy phát biểu Định lý Giá trị Trung bình (Lagrange) cho hàm số $s(t)$ trên đoạn $[0, 2]$. c) Dựa vào định lý, có một thời điểm nào mà vận tốc tức thời của xe bằng đúng vận tốc trung bình không? Nếu có, hãy tìm thời điểm đó."
10,10,10,10,10.0,"Bài làm của học sinh rất tốt, đầy đủ các bước và chính xác. Đã xác định đúng dạng vô định, áp dụng đúng quy tắc L'Hôpital và tính toán kết quả cuối cùng chính xác. Cách trình bày rõ ràng, dễ hiểu.",Sử dụng quy tắc L'Hôpital để tính giới hạn sau: $L = \lim_{x \to 1} \frac{x^3 - 1}{x^2 - 1}$. a) Hãy xác định dạng vô định của giới hạn. b) Áp dụng quy tắc L'Hôpital một lần. c) Tính giá trị của giới hạn.
